Sl no,Name,Profile ID,Date,Comment
210,deborahdavispapa,5817141280,24/04/24 15:27:02,"The ignorance of Trump is so apparent in everything he says and does. He needs to be removed from any presidential ballot. He's a convicted felon. Any convicted felon isn't allowed to vote in our elections. How is it even conceivable that he is STILL BEING CONCIDERED and theðŸ‘ lead of a major political party? Oh, right, it's the Republicans"
211,ww11s57,53406548029,17/04/24 11:19:43,?????.?????.????????.??.???.???.?????????.???
212,1804roseline,8208941778,17/04/24 11:35:54,What about the economy?
213,gowan_schtumpin_v3,61085962790,17/04/24 11:53:00,Abortion is literally pre-birth infanticide.
214,bigdiggity,8900566723,17/04/24 12:14:40,What you mean to say you old man is that millions of women are now not allowed to kill their babies.
215,michaellouisrubin,25504279280,17/04/24 13:32:45,??
216,kaslerdora021,48885641589,17/04/24 14:24:27,Your lying Joe every time you open your mouth nothing but lies pours out you done nothing to help our country you have destroyed our economy and our country you put people out of jobs your so busy helping other countries What about us Joe? When will you help the United States of America?Your out in November Trump will be getting my vote He may done some wrong But so have you Go back to your nursing home and stay there
217,dryeyemaster,1416134078,17/04/24 14:37:44,@blondiechick_hern  project much?
218,dryeyemaster,1416134078,17/04/24 14:40:59,"Vote Blue ?? as if your life, liberty and pursuit of happiness depends upon it….. it does!!! #roevember #bluetsunami #medicaldecisions"
219,dryeyemaster,1416134078,17/04/24 14:44:13,"@blondiechick_hern bad news, blondie…the red patriarchy will discard you like an empty bag of potato chips. All women deserve autonomy, safety, dignity and the right to pursue happiness unencumbered.  #votebluetosaveamerica?????? #codifyroe"
220,just.___.peachy,47812374,17/04/24 14:44:37,"But that's what those felon fanatics mean by #MAGA, they want America to go back to being a straight, white male dominated and women just being property and replacements for their moms they can get intimate with, and not face so much punishment when they cheat. Maybe even going back to being a one income household, which isn't possible anymore.."
221,clintonsteverodham,45776475404,17/04/24 14:44:49,"That's my Words...,#JoeBiden??????"
222,theofficialiancarr,48217564107,17/04/24 15:22:03,"@pirat3glitch ?????? this is the exact response I knew you would give ! Just some cnn  brainwashing words like “ dictator” and “threat to democracy” ?? so pathetic. You are honestly just smart enough to discuss politics. You clearly know nothing about it. You make false claims like Trump will destroy America yet can’t explain why or how. You ignore the facts that he had the best economy, lowest unemployment rate , and 1.4% inflation. No wars. Peace in the Middle East. And so much more. These are facts. You can’t back up anything you say. You just repeat what cnn tells you. I told you that you could not back up any of your false accusations with any facts or knowledge. You only being able to parrot cnn tells me all I need to know about how indoctrinated and uneducated you are with politics"
223,michaeldantoni625,55384004542,17/04/24 15:43:57,Hey Joe! Where was Jill while you were showering with Ashley?
224,simplyjen58,4488103785,17/04/24 17:29:54,Thank you Sir!  Doctor/Patient privilege is the law many places. HIPAA IS SET UP TO KEEP OTHER PEOPLE OUT OF YOUR HEALTHCARE.  Prosecute those who illegally break privacy laws.
225,pirat3glitch,21843194516,17/04/24 17:31:30,@theofficialiancarr buddy it’s the truth though. Everything you actually said there isn’t facts. You’re so quick to call me a parrot but you have yet to tell me what your news source is.
226,theofficialiancarr,48217564107,17/04/24 18:16:26,"@pirat3glitch you literally can’t back up a single thing you say. You have zero facts , zero information, zero knowledge on anything political. Everything I said is very easily verified fact. Go to the government archives and you can see all of Trumps numbers. Best economy lowest unemployment rate 1.4% inflation! All of these things are common knowledge to the educated public. You accuse Trump of so many horrible things , say he will destroy America and destroy democracy but have zero evidence or facts to back it up. You have absolutely nothing of value to bring to the conversation. Just cnn propaganda and lies"
227,pirat3glitch,21843194516,17/04/24 18:25:21,@theofficialiancarr hmmmm no Trump had lower employment. I just looked again lmfao. It’s fact that Trump’s presidency was bad. Almost everything that you’re spewing is Fox News and Truth Social verbal diarrhea.
228,theofficialiancarr,48217564107,17/04/24 19:07:51,@pirat3glitch you are either really dumb or you didn’t look. Before china virus. Unemployment 3.4% best economy. Inflation was 1.4%. This is very common knowledge. Non of these facts are from the news. I don’t know what truth social is. This is just very easily verified information. Now explain how Trump will destroy America? How will Trump destroy democracy? Don’t just repeat your cnn nonsense use facts and evidence to back up what you say.
229,theofficialiancarr,48217564107,17/04/24 19:10:24,"@pirat3glitch Before the Coronavirus spread from China across the globe, President Trump helped America build its strongest economy in history. Median household incomes rose to their highest level ever in 2019, while the poverty rate hit an all-time low. Under the Trump Administration, more Americans were employed than ever before—160 million—and the unemployment rate fell to a 50-year low. The unemployment rates for African-Americans, Hispanic-Americans, and Americans without a high-school diploma all hit record lows, while the Trump “Blue-Collar Boom” saw wages grow faster for workers than for managers or supervisors."
230,bmitchell911,39470251271,18/04/24 12:56:14,@doggydash727 trump don’t even hate trans people your just being transphobic thats cool tho put others down to make your self feel like a big badass
231,ramonarsafe1,18003509313,18/04/24 13:53:06,"Abuse of woman continues , disgusting"
232,rustygriswald1,4457203697,18/04/24 15:37:17,
233,anagnostou.alexandros,3143277452,18/04/24 15:41:07,@ferolights vote blue for democracy
234,anagnostou.alexandros,3143277452,18/04/24 15:46:51,Vote blue biden for better America we trust only biden
235,theofficialiancarr,48217564107,18/04/24 16:13:17,"@pirat3glitch this is the exact brainless unoriginal copy paste response from the uneducated weak minded sheep who can’t think for themselves. You can’t answer a simple question, you can’t back up any of your false accusations, you have nothing of value to add to any conversation. Just a brainwashed cnn mainstream media zombie who has never had an original thought in his life  Pathetic you are the problem with our country. A total embarrassment"
236,sammysgrammy2016,6226787048,18/04/24 16:30:23,Vote Blue ??
237,pirat3glitch,21843194516,18/04/24 18:33:31,"@theofficialiancarr took ya long enough old man. Go look at the statistics and the data. They’re all I need to back up my arguments. Your facts and beliefs are nothing but conspiracy theories and flights of fancy. Come up with something new to call me, maybe? Or are you too senile for that and can’t remember you said it? Also it’s going to a pleasure to reflect on this whole little debate when Trump loses again."
238,thehappydaddo,23034225,18/04/24 18:47:01,You better read Numbers 5:11-31 there hotshot. That's where god lays out how and when to have an abortion.
239,3rdfret,56010199,18/04/24 18:57:59,@thehappydaddo wrong
240,pennyrmoon25,44705433973,18/04/24 23:06:06,"I knew 2 of those victims, personally."
241,kylecatman,6772643,19/04/24 01:27:04,"Because of you millions on Palestinians have been displaced, and thousands martyred. Shame on you!! You have the blood of the innocent on your hands. The US has made a fool of itself on an international stage with you leading the charge. We see through you lies and greedy continuation of this war. US is the biggest threat to world peace now, even more so than Israhell."
242,ispeaktruth73,63959020310,19/04/24 06:25:06,WOMEN CAN USE CONDOMS (DUH)
243,ispeaktruth73,63959020310,19/04/24 06:26:15,"Why are women having unprotected sex,  Hiv, Herpes,  Gonorrhea,  WOMEN SHOULD BE USING CONDOMS to protect from STD'S & UNWANTED pregnancy"
244,ispeaktruth73,63959020310,19/04/24 06:26:48,"Here's the solution WEAR A CONDOMS,  women will not get pregnant COMMON SENSE"
245,pirat3glitch,21843194516,19/04/24 06:40:23,"You were superspreaders. You were engaging in spreading a deadly virus. You’re making a false equivalent comparison that doesn’t work. This is a different issue. Woman aren’t actively spreading a deadly disease that kills millions. If you did go without the mask and the vaccine while covid was a very serious threat, then that blood is on your hands. If a woman chooses to have an abortion then it’s her choice. And it effects no one physically except her. It’s apart of her. Each cell is apart of her and it’s a very real undertaking to commit to being pregnant. What Trump and his goons are advocating for is a nationwide ban, one of many steps they’re taking to try to evolve our democracy into a dictatorship."
246,pirat3glitch,21843194516,19/04/24 06:43:58,@jeannineschopp I read an article that actually perfectly makes connections on how and why Trump could be the antichrist. I’m not religious but it was absolutely riveting and each and every point made was rock solid (and it was also written by a priest if I remember correctly)
247,pirat3glitch,21843194516,19/04/24 06:47:14,@josrihomam lmfaooo someone can’t back up their argument it seems XD
248,pirat3glitch,21843194516,19/04/24 06:51:35,@i_am_jessica_b I hate to be the one to say this because I loathe what’s been going on in Gaza as well. But Joe isn’t the president of Gaza or the world for that matter. Respectfully we’re going to have to figure something else out. ?? ????
249,pirat3glitch,21843194516,19/04/24 06:52:14,@ronnie_ekundayo Magalouts. That’s a new one. I love it!
250,pirat3glitch,21843194516,19/04/24 06:52:33,@lindopueblo13 QUESO JR. IM DYING LMFAO
251,josrihomam,4134617844,19/04/24 07:08:38,"@pirat3glitch I don’t need to back up facts, maybe if it was an argument yes but if you have a bit a brain you know I wasn’t arguing ??"
252,pirat3glitch,21843194516,19/04/24 07:11:25,@josrihomam hmm no that definitely wasn’t facts and your argument is invalid lmfao he’s called genocide Joe by sheep like you. He’s not directly responsible for what’s happening in Gaza (he could probably do more but I digress) and Trump absolutely doesn’t care about women or children (especially his own)
253,ronnie_ekundayo,5631250274,19/04/24 09:17:23,@pirat3glitch ???????? Thank you!!!
254,josrihomam,4134617844,19/04/24 09:36:19,@pirat3glitch so genocide Joe never admitted he’s a Zionist? Being scared of his bully brother Setanyahu????
255,mari.posa6868,55721993656,19/04/24 13:21:59,God give live
256,blondiechick_hern,5845951846,19/04/24 13:52:17,"@dryeyemaster yeah, the “right” to murder doesn’t protect anyone. It just allows for irresponsible people to continue with their behavior and legally, not morally commit murder."
257,blondiechick_hern,5845951846,19/04/24 13:52:31,@dryeyemaster only when needed
258,dryeyemaster,1416134078,19/04/24 14:20:51,@blondiechick_hern that’s where you’ve been brainwashed and lied to.  Medical decisions are between patient and doctor. Period.
259,veedebra,49457363701,19/04/24 15:19:22,"No, women's lives aren't in danger, it's unborn children who are in danger! If you don't want a child, cross your effing legs!  Not your choice!"
260,281022_zoe,54127212478,19/04/24 16:16:01,"@zanderr0b It is only for people who suffered sexual abuse and do not want to have the child of a predator, that is, girls from 8 to 17 years old, which I don't know why it bothers them if it is our body that is at risk and not yours, every person has the right. About their body, what worries me the most is that we abuse small girls and they get pregnant, sometimes there are complications that even they can die simply because they have no right over their body, they die because their body is small, that's what abortion is about, women. Older people already know what they are doing and the dangers outside"
261,pirat3glitch,21843194516,19/04/24 17:52:22,@josrihomam no he did. I doubt he’s scared though.
262,courtneeey_renee,204773012,19/04/24 18:06:06,bold face lie
263,bcswhite1,331163644,20/04/24 02:58:11,"@pirat3glitch that's gonna be a negative there buddy. Superspreaders.....then magically it all disappeared even after Biden said we were in for a winter of death ?? not to mention, fauci came out and admitted the 6ft rule was complete bs. Anyhow, it definitely affects someone other than her, her child. The child is literally murdered....so therefore it's the child's body being punished because the mother was irresponsible. Ps, you can't evolve a democracy because we are a republic ??? thanks for attending my Ted talk."
264,ave.schles,48912155196,20/04/24 03:18:20,@iloveyoulikemydadlovesshelly spoiler alert. You’re a cluster of cells too. Everything is on this earth is.
265,mybluefenix,38348700948,20/04/24 04:33:57,??????TRUMP AGAINST BIG GOVERNMENT CORRUPTION! TRUMP 2024! ??????
266,mybluefenix,38348700948,20/04/24 04:36:23,@osisimax ?????? And now his uncle was eaten by cannibals!???? They probably died of Biden intoxication!
267,mybluefenix,38348700948,20/04/24 04:42:51,@martinobartino ??????TRUMP! ??ONLY TRUMP CAN SAFE US FROM SO MUCH CORRUPTION!
268,thehappydaddo,23034225,20/04/24 09:19:35,Evidence?
269,silviolobo.gyn,59021201740,20/04/24 15:30:57,Trump is an American Bolsonaro.  May God protect us from extremism.  The world needs peace.
270,beautiful_maria13,2117706756,20/04/24 16:06:06,Well said Mr president
271,mollylyons,3874759,20/04/24 21:44:56,Thanks Joe and Kamala. #BidenHarris2024
272,mollylyons,3874759,20/04/24 21:46:18,"@jh337006 in a different thread, Einstein."
273,mollylyons,3874759,20/04/24 21:46:45,@doggydash727 shhhhhhhhh
274,crosbymike398,65871642497,21/04/24 01:16:01,Wow are you women going to believe this Bull ..wow you all are gullible
275,ptearose2,8691688330,21/04/24 01:36:07,@theabigator
276,iconicreporter,54611215858,21/04/24 08:21:33,"Because of joe biden, America is no more a country anymore. Peace doesn't exist in the world, more and more conflicts take place, numbers of illegal aliens keep coming to our country and live a luxurious lifestyle."
277,oscarg2u,7196512128,21/04/24 11:37:50,"Because of you, @joebiden , Americans are struggling financially and you keep sending billions of dollars to other countries while this country needs it more then ever"
278,oscarg2u,7196512128,21/04/24 11:38:34,YOU ARE A PUPPET !!! YOU ARE TOOOOOOOO OLD !!!!!! YOU ARE THE WORST PRESIDENT WE HAVE EVER HAD
279,politicssux69,65539782998,21/04/24 12:11:13,#FckDonaldTrump
280,theabigator,204048972,21/04/24 17:02:46,@ptearose2 why are you tagging me? Did you mean to comment something?
281,codi_lawrence,1946965229,21/04/24 18:41:46,@teris1566 voting Blue or Voting red isn't going to save America ??????.
282,levi.spring,64628125043,21/04/24 19:21:50,God see all knows all ok
283,samettbirr,64572443001,21/04/24 19:51:41,??
284,samettbirr,64572443001,21/04/24 19:51:46,??
285,goldmoneymanau,60141923325,22/04/24 01:56:43,Democrats love killing babies
286,danjack122,65924348275,22/04/24 05:35:46,??????
287,chuckdjeffries215,64606681451,22/04/24 06:48:00,Millions. and millions of innocent human babies' lives will now be saved. Vote Trump2024 ???? ?? ????
288,chuckdjeffries215,64606681451,22/04/24 07:02:04,"But Jesus said, Suffer little children, and forbid them not, to come unto me: for of such is the kingdom of heaven.
15 And he laid his hands on them, and departed thence.
16 And, behold, one came and said unto him, Good Master, what good thing shall I do, that I may have eternal life?
17 And he said unto him, Why callest thou me good? there is none good but one, that is, God: but if thou wilt enter into life, keep the commandments.
18 He saith unto him, Which? Jesus said, Thou shalt do no murder, Thou shalt not commit adultery, Thou shalt not steal, Thou shalt not bear false witness,
19 Honour thy father and thy mother: and, Thou shalt love thy neighbour as thy self."
